t,q_FL_abad,q_FL_thigh,q_FL_calf,q_FR_abad,q_FR_thigh,q_FR_calf,q_RL_abad,q_RL_thigh,q_RL_calf,q_RR_abad,q_RR_thigh,q_RR_calf,qdes_FL_abad,qdes_FL_thigh,qdes_FL_calf,qdes_FR_abad,qdes_FR_thigh,qdes_FR_calf,qdes_RL_abad,qdes_RL_thigh,qdes_RL_calf,qdes_RR_abad,qdes_RR_thigh,qdes_RR_calf,tau_FL_abad,tau_FL_thigh,tau_FL_calf,tau_FR_abad,tau_FR_thigh,tau_FR_calf,tau_RL_abad,tau_RL_thigh,tau_RL_calf,tau_RR_abad,tau_RR_thigh,tau_RR_calf,grav_z
21.4450,-0.40671,-0.04481,-0.68197,0.57586,-0.03538,-0.97445,-0.51028,0.45908,-1.26822,0.42861,0.42395,-0.86607,-0.40609,-0.02003,-0.68641,0.57436,-0.00863,-0.97451,-0.50761,0.44164,-1.27309,0.42941,0.40552,-0.86612,0.037,1.282,-0.110,0.037,1.209,-0.110,-0.037,0.183,-0.037,-0.037,-0.110,-0.256,-0.9998
21.4500,-0.40667,-0.04532,-0.68197,0.57582,-0.03571,-0.97445,-0.51039,0.45890,-1.26822,0.42868,0.42271,-0.86601,-0.40609,-0.02235,-0.68641,0.57436,-0.01094,-0.97451,-0.50761,0.43932,-1.27309,0.42941,0.40320,-0.86612,0.183,1.136,-0.183,0.037,0.916,-0.110,-0.037,0.183,-0.037,-0.037,-0.256,0.037,-0.9998
21.4550,-0.40660,-0.04595,-0.68197,0.57582,-0.03626,-0.97439,-0.51039,0.45740,-1.26822,0.42864,0.42164,-0.86612,-0.40609,-0.02471,-0.68641,0.57436,-0.01330,-0.97451,-0.50761,0.43696,-1.27309,0.42941,0.40084,-0.86612,0.037,1.062,-0.037,0.037,0.916,-0.037,-0.037,0.037,-0.037,-0.037,-0.256,-0.037,-0.9998
21.4600,-0.40667,-0.04653,-0.68197,0.57582,-0.03666,-0.97445,-0.51028,0.45605,-1.26822,0.42864,0.42077,-0.86607,-0.40609,-0.02711,-0.68641,0.57436,-0.01571,-0.97451,-0.50761,0.43456,-1.27309,0.42941,0.39844,-0.86612,0.110,0.989,-0.037,0.037,0.916,-0.110,-0.037,0.037,-0.037,-0.037,-0.256,-0.037,-0.9998
21.4650,-0.40667,-0.04693,-0.68197,0.57582,-0.03695,-0.97439,-0.51024,0.45572,-1.26822,0.42868,0.41952,-0.86607,-0.40609,-0.02956,-0.68641,0.57436,-0.01815,-0.97451,-0.50761,0.43211,-1.27309,0.42941,0.39599,-0.86612,0.037,0.842,-0.037,0.037,0.842,-0.110,-0.037,0.037,-0.037,-0.110,-0.330,-0.110,-0.9998
21.4700,-0.40667,-0.04741,-0.68197,0.57582,-0.03779,-0.97439,-0.51028,0.45341,-1.26822,0.42868,0.41846,-0.86609,-0.40609,-0.03204,-0.68641,0.57436,-0.02063,-0.97451,-0.50761,0.42963,-1.27309,0.42941,0.39351,-0.86612,0.183,0.916,-0.037,0.037,0.769,-0.110,-0.037,0.037,-0.037,-0.037,-0.330,-0.110,-0.9998
21.4750,-0.40667,-0.04799,-0.68197,0.57582,-0.03849,-0.97442,-0.51039,0.45096,-1.26822,0.42897,0.41792,-0.86612,-0.40609,-0.03456,-0.68641,0.57436,-0.02316,-0.97451,-0.50761,0.42711,-1.27309,0.42941,0.39099,-0.86612,0.110,0.916,-0.037,0.037,0.769,-0.110,-0.037,0.037,-0.037,-0.110,-0.403,-0.037,-0.9998
21.4800,-0.40671,-0.04854,-0.68197,0.57572,-0.03867,-0.97439,-0.51039,0.44863,-1.26822,0.42916,0.41583,-0.86612,-0.40609,-0.03712,-0.68641,0.57436,-0.02571,-0.97451,-0.50761,0.42455,-1.27309,0.42941,0.38843,-0.86612,0.037,0.842,-0.037,0.037,0.769,-0.110,-0.037,0.110,-0.037,-0.183,-0.256,-0.110,-0.9998
21.4850,-0.40667,-0.04909,-0.68197,0.57586,-0.03973,-0.97439,-0.51042,0.44822,-1.26822,0.42941,0.41583,-0.86601,-0.40609,-0.03971,-0.68641,0.57436,-0.02830,-0.97451,-0.50761,0.42196,-1.27309,0.42941,0.38584,-0.86612,0.183,0.769,-0.037,0.037,0.696,-0.110,-0.037,0.037,-0.037,-0.110,-0.256,-0.037,-0.9998
21.4900,-0.40667,-0.05015,-0.68197,0.57572,-0.04076,-0.97442,-0.51039,0.44537,-1.26817,0.42963,0.41331,-0.86607,-0.40609,-0.04233,-0.68641,0.57436,-0.03092,-0.97451,-0.50761,0.41934,-1.27309,0.42941,0.38322,-0.86612,0.183,0.696,-0.110,0.037,0.549,-0.110,-0.037,0.110,-0.110,-0.183,-0.256,0.037,-0.9998
21.4950,-0.40671,-0.05117,-0.68203,0.57582,-0.04156,-0.97442,-0.51039,0.44267,-1.26822,0.43018,0.40874,-0.86607,-0.40609,-0.04498,-0.68641,0.57436,-0.03357,-0.97451,-0.50761,0.41669,-1.27309,0.42941,0.38057,-0.86612,0.037,0.623,-0.110,0.037,0.549,-0.110,0.037,0.037,-0.037,-0.256,-0.183,-0.037,-0.9998
21.5000,-0.40671,-0.05194,-0.68197,0.57582,-0.04222,-0.97439,-0.51028,0.44036,-1.26822,0.43029,0.40625,-0.86607,-0.40609,-0.04765,-0.68641,0.57436,-0.03625,-0.97451,-0.50761,0.41402,-1.27309,0.42941,0.37790,-0.86612,0.037,0.549,-0.037,0.037,0.403,-0.110,0.037,0.037,-0.037,-0.183,-0.110,-0.037,-0.9998
21.5050,-0.40667,-0.05278,-0.68197,0.57582,-0.04277,-0.97442,-0.51039,0.43715,-1.26817,0.43062,0.40527,-0.86612,-0.40609,-0.05035,-0.68641,0.57436,-0.03895,-0.97451,-0.50761,0.41132,-1.27309,0.42941,0.37520,-0.86612,0.110,0.549,0.037,0.037,0.403,-0.110,-0.037,0.183,-0.110,-0.110,-0.110,-0.110,-0.9998
21.5100,-0.40671,-0.05351,-0.68203,0.57582,-0.04339,-0.97439,-0.51039,0.43429,-1.26819,0.43084,0.40139,-0.86612,-0.40609,-0.05308,-0.68641,0.57436,-0.04167,-0.97451,-0.50761,0.40859,-1.27309,0.42941,0.37247,-0.86612,0.183,0.476,0.110,0.037,0.330,-0.110,-0.037,0.110,-0.110,-0.256,-0.037,-0.037,-0.9998
21.5150,-0.40671,-0.05435,-0.68197,0.57582,-0.04390,-0.97445,-0.51039,0.43367,-1.26811,0.43102,0.39821,-0.86612,-0.40609,-0.05582,-0.68641,0.57436,-0.04442,-0.97451,-0.50761,0.40585,-1.27309,0.42941,0.36973,-0.86612,0.037,0.476,-0.110,0.037,0.256,-0.110,-0.037,0.256,-0.110,-0.183,-0.110,0.037,-0.9998
21.5200,-0.40667,-0.05498,-0.68203,0.57582,-0.04478,-0.97448,-0.51039,0.42914,-1.26811,0.43113,0.39569,-0.86612,-0.40609,-0.05858,-0.68641,0.57436,-0.04718,-0.97451,-0.50761,0.40309,-1.27309,0.42941,0.36697,-0.86612,0.037,0.403,-0.037,0.037,0.256,-0.110,0.037,0.110,-0.110,-0.183,-0.110,-0.183,-0.9998
21.5250,-0.40671,-0.05574,-0.68203,0.57582,-0.04554,-0.97442,-0.51039,0.42728,-1.26819,0.43128,0.39412,-0.86612,-0.40609,-0.06136,-0.68641,0.57436,-0.04996,-0.97451,-0.50761,0.40031,-1.27309,0.42941,0.36419,-0.86612,0.110,0.403,-0.037,0.037,0.183,-0.110,-0.037,0.110,-0.037,-0.183,-0.110,-0.110,-0.9998
21.5300,-0.40667,-0.05647,-0.68197,0.57582,-0.04606,-0.97445,-0.51039,0.42658,-1.26819,0.43131,0.39064,-0.86607,-0.40609,-0.06415,-0.68641,0.57436,-0.05275,-0.97451,-0.50761,0.39752,-1.27309,0.42941,0.36140,-0.86612,0.110,0.330,-0.037,0.037,0.183,-0.110,-0.037,0.110,-0.110,-0.110,-0.110,-0.110,-0.9998
21.5350,-0.40660,-0.05746,-0.68197,0.57582,-0.04730,-0.97439,-0.51039,0.42176,-1.26819,0.43128,0.39064,-0.86612,-0.40609,-0.06696,-0.68641,0.57436,-0.05555,-0.97451,-0.50761,0.39471,-1.27309,0.42941,0.35859,-0.86612,0.037,0.330,-0.037,0.037,0.110,-0.037,-0.037,0.110,-0.037,-0.110,-0.110,-0.110,-0.9998
21.5400,-0.40667,-0.05856,-0.68203,0.57582,-0.04825,-0.97439,-0.51039,0.41989,-1.26811,0.43128,0.38713,-0.86612,-0.40609,-0.06977,-0.68641,0.57436,-0.05836,-0.97451,-0.50761,0.39190,-1.27309,0.42941,0.35578,-0.86612,0.037,0.256,0.110,0.037,0.110,-0.110,-0.037,0.110,-0.037,-0.110,-0.183,0.037,-0.9998
21.5450,-0.40671,-0.05958,-0.68197,0.57582,-0.04913,-0.97445,-0.51039,0.41751,-1.26819,0.43128,0.38414,-0.86607,-0.40609,-0.07259,-0.68641,0.57436,-0.06118,-0.97451,-0.50761,0.38908,-1.27309,0.42941,0.35296,-0.86612,0.183,0.256,-0.037,0.037,0.037,-0.256,-0.037,0.110,-0.037,-0.110,-0.183,-0.110,-0.9998
21.5500,-0.40667,-0.06097,-0.68197,0.57582,-0.04993,-0.97445,-0.51039,0.41525,-1.26819,0.43120,0.38359,-0.86612,-0.40609,-0.07541,-0.68641,0.57436,-0.06401,-0.97451,-0.50761,0.38626,-1.27309,0.42941,0.35014,-0.86612,0.037,0.256,-0.037,0.037,-0.037,-0.110,0.037,0.183,-0.110,-0.110,-0.183,-0.110,-0.9998
21.5550,-0.40667,-0.06207,-0.68203,0.57572,-0.04993,-0.97448,-0.51028,0.41229,-1.26819,0.43113,0.37876,-0.86612,-0.40609,-0.07824,-0.68641,0.57436,-0.06684,-0.97451,-0.50761,0.38343,-1.27309,0.42941,0.34731,-0.86612,0.110,0.183,-0.037,0.037,-0.037,-0.110,-0.037,0.110,-0.110,-0.110,-0.256,-0.110,-0.9998
21.5600,-0.40667,-0.06346,-0.68203,0.57579,-0.05114,-0.97445,-0.51028,0.41170,-1.26819,0.43091,0.37617,-0.86612,-0.40609,-0.08107,-0.68641,0.57436,-0.06966,-0.97451,-0.50761,0.38060,-1.27309,0.42941,0.34448,-0.86612,0.037,0.183,-0.037,0.037,-0.037,-0.110,-0.037,0.110,-0.110,-0.110,-0.183,0.037,-0.9998
21.5650,-0.40671,-0.06580,-0.68203,0.57582,-0.05275,-0.97448,-0.51039,0.40761,-1.26817,0.43073,0.37247,-0.86612,-0.40609,-0.08389,-0.68641,0.57436,-0.07249,-0.97451,-0.50761,0.37778,-1.27309,0.42941,0.34166,-0.86612,0.037,0.110,-0.037,0.037,-0.110,-0.110,-0.037,0.183,-0.037,-0.110,-0.183,-0.037,-0.9998
21.5700,-0.40667,-0.06730,-0.68203,0.57590,-0.05512,-0.97448,-0.51039,0.40209,-1.26811,0.43062,0.37046,-0.86612,-0.40609,-0.08671,-0.68641,0.57436,-0.07531,-0.97451,-0.50761,0.37496,-1.27309,0.42941,0.33884,-0.86612,0.037,0.037,0.037,0.037,-0.110,-0.110,-0.037,0.256,-0.037,-0.037,-0.183,0.037,-0.9998
21.5750,-0.40660,-0.06901,-0.68203,0.57623,-0.05647,-0.97448,-0.51028,0.40026,-1.26811,0.43054,0.36779,-0.86607,-0.40609,-0.08953,-0.68641,0.57436,-0.07812,-0.97451,-0.50761,0.37214,-1.27309,0.42941,0.33602,-0.86612,0.183,0.110,-0.110,0.037,-0.110,-0.110,-0.037,0.256,-0.037,-0.110,-0.256,-0.110,-0.9998
21.5800,-0.40660,-0.07073,-0.68203,0.57623,-0.05816,-0.97445,-0.51039,0.39598,-1.26811,0.43054,0.36524,-0.86607,-0.40609,-0.09233,-0.68641,0.57436,-0.08093,-0.97451,-0.50761,0.36934,-1.27309,0.42941,0.33322,-0.86612,0.110,0.110,-0.110,0.037,-0.110,-0.110,-0.037,0.183,-0.037,-0.110,-0.256,-0.110,-0.9998
21.5850,-0.40660,-0.07219,-0.68203,0.57634,-0.05995,-0.97448,-0.51039,0.39306,-1.26811,0.43036,0.36312,-0.86612,-0.40609,-0.09513,-0.68641,0.57436,-0.08372,-0.97451,-0.50761,0.36654,-1.27309,0.42941,0.33042,-0.86612,0.183,0.037,-0.256,0.037,-0.110,-0.110,-0.037,0.183,-0.037,-0.110,-0.256,0.037,-0.9998
21.5900,-0.40667,-0.07420,-0.68203,0.57634,-0.06174,-0.97448,-0.51039,0.39002,-1.26811,0.43036,0.36038,-0.86615,-0.40609,-0.09791,-0.68641,0.57436,-0.08650,-0.97451,-0.50761,0.36376,-1.27309,0.42941,0.32764,-0.86612,0.183,0.037,0.037,0.037,-0.110,-0.110,0.037,0.256,-0.110,-0.110,-0.183,-0.183,-0.9998
21.5950,-0.40660,-0.07556,-0.68203,0.57634,-0.06346,-0.97448,-0.51042,0.38885,-1.26811,0.43036,0.35782,-0.86612,-0.40609,-0.10068,-0.68641,0.57436,-0.08927,-0.97451,-0.50761,0.36099,-1.27309,0.42941,0.32487,-0.86612,0.110,0.037,-0.037,0.037,-0.110,-0.037,-0.037,0.256,-0.037,-0.110,-0.110,-0.183,-0.9998
21.6000,-0.40660,-0.07658,-0.68211,0.57645,-0.06525,-0.97448,-0.51039,0.38487,-1.26811,0.43036,0.35434,-0.86612,-0.40609,-0.10342,-0.68641,0.57436,-0.09202,-0.97451,-0.50761,0.35825,-1.27309,0.42941,0.32213,-0.86612,0.183,-0.037,-0.037,0.037,-0.110,-0.110,-0.037,0.183,-0.110,-0.110,-0.037,-0.037,-0.9998
21.6050,-0.40660,-0.07834,-0.68203,0.57634,-0.06792,-0.97448,-0.51039,0.38366,-1.26811,0.43029,0.35109,-0.86612,-0.40609,-0.10615,-0.68641,0.57436,-0.09475,-0.97451,-0.50761,0.35552,-1.27309,0.42941,0.31940,-0.86612,0.110,-0.037,0.110,0.037,-0.110,-0.110,-0.037,0.256,-0.110,-0.183,0.037,-0.110,-0.9998
21.6100,-0.40660,-0.08027,-0.68203,0.57623,-0.06967,-0.97448,-0.51028,0.38136,-1.26811,0.43036,0.34794,-0.86612,-0.40609,-0.10886,-0.68641,0.57436,-0.09745,-0.97451,-0.50761,0.35281,-1.27309,0.42941,0.31669,-0.86612,0.037,-0.037,0.110,0.037,-0.183,-0.110,-0.037,0.183,-0.037,-0.183,-0.037,-0.256,-0.9998
21.6150,-0.40660,-0.08210,-0.68203,0.57623,-0.07132,-0.97445,-0.51039,0.37756,-1.26805,0.43018,0.34685,-0.86612,-0.40609,-0.11154,-0.68641,0.57436,-0.10014,-0.97451,-0.50761,0.35013,-1.27309,0.42941,0.31401,-0.86612,0.037,-0.037,0.037,0.037,-0.256,-0.110,-0.037,0.256,-0.110,-0.183,-0.037,-0.037,-0.9998
21.6200,-0.40667,-0.08415,-0.68211,0.57612,-0.07260,-0.97457,-0.51039,0.37573,-1.26805,0.43018,0.34348,-0.86612,-0.40609,-0.11420,-0.68641,0.57436,-0.10279,-0.97451,-0.50761,0.34747,-1.27309,0.42941,0.31135,-0.86612,0.183,-0.110,-0.037,0.037,-0.110,-0.110,-0.037,0.256,-0.110,-0.037,-0.183,-0.037,-0.9998
21.6250,-0.40660,-0.08579,-0.68211,0.57612,-0.07538,-0.97457,-0.51039,0.37343,-1.26805,0.43000,0.34348,-0.86612,-0.40609,-0.11682,-0.68641,0.57436,-0.10542,-0.97451,-0.50761,0.34485,-1.27309,0.42941,0.30873,-0.86612,0.037,-0.110,-0.037,0.037,-0.256,-0.037,-0.037,0.256,-0.110,-0.037,-0.183,0.037,-0.9998
21.6300,-0.40660,-0.08850,-0.68211,0.57590,-0.07644,-0.97448,-0.51039,0.36992,-1.26805,0.42996,0.34016,-0.86612,-0.40609,-0.11942,-0.68641,0.57436,-0.10801,-0.97451,-0.50761,0.34225,-1.27309,0.42941,0.30613,-0.86612,0.037,-0.037,-0.037,0.037,-0.549,-0.110,-0.037,0.110,-0.110,-0.110,-0.256,-0.037,-0.9998
21.6350,-0.40660,-0.09117,-0.68211,0.57593,-0.07768,-0.97448,-0.51028,0.36612,-1.26811,0.42989,0.33672,-0.86612,-0.40609,-0.12198,-0.68641,0.57436,-0.11058,-0.97451,-0.50761,0.33969,-1.27309,0.42941,0.30357,-0.86612,0.037,-0.183,0.037,0.037,-0.623,-0.110,-0.037,0.256,-0.037,-0.110,-0.256,0.037,-0.9998
21.6400,-0.40660,-0.09164,-0.68211,0.57590,-0.07815,-0.97448,-0.51039,0.36396,-1.26811,0.42981,0.33672,-0.86612,-0.40609,-0.12451,-0.68641,0.57436,-0.11311,-0.97451,-0.50761,0.33716,-1.27309,0.42941,0.30104,-0.86612,0.110,-0.330,-0.037,0.037,-0.696,-0.110,-0.037,0.110,-0.037,-0.037,-0.256,-0.110,-0.9998
21.6450,-0.40678,-0.09318,-0.68211,0.57604,-0.07914,-0.97448,-0.51042,0.36242,-1.26799,0.42963,0.32897,-0.86607,-0.40609,-0.12700,-0.68641,0.57436,-0.11560,-0.97451,-0.50761,0.33466,-1.27309,0.42941,0.29854,-0.86612,0.183,-0.403,-0.037,0.037,-0.769,-0.110,-0.037,0.256,-0.037,-0.037,-0.110,-0.256,-0.9998
21.6500,-0.40707,-0.09435,-0.68211,0.57604,-0.08071,-0.97448,-0.51028,0.36242,-1.26805,0.42963,0.32656,-0.86612,-0.40609,-0.12946,-0.68641,0.57436,-0.11805,-0.97451,-0.50761,0.33221,-1.27309,0.42941,0.29609,-0.86612,0.183,-0.403,-0.183,0.037,-0.696,-0.110,-0.037,0.256,-0.037,-0.110,-0.037,-0.110,-0.9998
21.6550,-0.40751,-0.09555,-0.68211,0.57612,-0.08207,-0.97448,-0.51046,0.35478,-1.26811,0.42963,0.32385,-0.86615,-0.40609,-0.13187,-0.68641,0.57436,-0.12047,-0.97451,-0.50761,0.32980,-1.27309,0.42941,0.29368,-0.86612,0.183,-0.476,-0.110,0.037,-0.696,-0.110,-0.037,0.037,-0.110,-0.110,-0.110,-0.037,-0.9998
21.6600,-0.40817,-0.09665,-0.68211,0.57612,-0.08334,-0.97448,-0.51050,0.35325,-1.26782,0.42941,0.32104,-0.86607,-0.40609,-0.13424,-0.68641,0.57436,-0.12284,-0.97451,-0.50761,0.32743,-1.27309,0.42941,0.29131,-0.86612,0.256,-0.476,-0.110,0.037,-0.696,-0.110,-0.037,0.037,-0.037,-0.037,-0.183,-0.110,-0.9998
21.6650,-0.40876,-0.09771,-0.68203,0.57623,-0.08503,-0.97448,-0.51024,0.35116,-1.26785,0.42923,0.31954,-0.86612,-0.40609,-0.13657,-0.68641,0.57436,-0.12516,-0.97451,-0.50761,0.32510,-1.27309,0.42941,0.28898,-0.86612,0.256,-0.549,0.110,0.037,-0.696,-0.110,-0.037,0.037,-0.110,-0.037,-0.110,-0.183,-0.9998
21.6700,-0.40901,-0.09906,-0.68209,0.57656,-0.08627,-0.97459,-0.51006,0.35040,-1.26811,0.42912,0.31669,-0.86612,-0.40609,-0.13885,-0.68641,0.57436,-0.12744,-0.97451,-0.50761,0.32282,-1.27309,0.42941,0.28670,-0.86612,0.256,-0.623,0.110,-0.037,-0.696,-0.183,-0.037,-0.037,-0.037,-0.037,-0.183,-0.110,-0.9998
21.6750,-0.40901,-0.10064,-0.68211,0.57674,-0.08832,-0.97451,-0.50991,0.34795,-1.26799,0.42916,0.31417,-0.86612,-0.40609,-0.14108,-0.68641,0.57436,-0.12967,-0.97451,-0.50761,0.32059,-1.27309,0.42941,0.28447,-0.86612,0.183,-0.549,-0.110,-0.037,-0.696,-0.110,-0.037,-0.037,-0.037,-0.037,-0.183,-0.110,-0.9998
21.6800,-0.40920,-0.10181,-0.68211,0.57677,-0.09033,-0.97457,-0.50977,0.34572,-1.26799,0.42905,0.31139,-0.86607,-0.40609,-0.14326,-0.68641,0.57436,-0.13186,-0.97451,-0.50761,0.31841,-1.27309,0.42941,0.28229,-0.86612,0.256,-0.549,-0.256,0.037,-0.623,-0.110,-0.037,-0.256,-0.110,-0.037,-0.110,0.037,-0.9998
21.6850,-0.40985,-0.10360,-0.68211,0.57674,-0.09274,-0.97457,-0.50977,0.34572,-1.26788,0.42897,0.30941,-0.86607,-0.40609,-0.14539,-0.68641,0.57436,-0.13398,-0.97451,-0.50761,0.31628,-1.27309,0.42941,0.28016,-0.86612,0.403,-0.549,-0.037,0.037,-0.623,-0.037,-0.037,-0.403,-0.110,-0.037,-0.330,0.037,-0.9998
21.6900,-0.41080,-0.10557,-0.68211,0.57666,-0.09449,-0.97457,-0.50984,0.34597,-1.26782,0.42897,0.30835,-0.86607,-0.40609,-0.14747,-0.68641,0.57436,-0.13606,-0.97451,-0.50761,0.31420,-1.27309,0.42941,0.27808,-0.86612,0.403,-0.476,-0.037,0.037,-0.623,-0.037,-0.037,-0.696,-0.110,-0.110,-0.549,-0.037,-0.9998
21.6950,-0.41128,-0.10751,-0.68211,0.57666,-0.09662,-0.97451,-0.50984,0.34542,-1.26782,0.42897,0.30795,-0.86607,-0.40609,-0.14949,-0.68641,0.57436,-0.13808,-0.97451,-0.50761,0.31218,-1.27309,0.42941,0.27606,-0.86612,0.403,-0.476,-0.037,0.037,-0.476,-0.110,-0.037,-0.549,-0.110,-0.037,-0.549,-0.110,-0.9998
21.7000,-0.41165,-0.10977,-0.68209,0.57663,-0.09833,-0.97457,-0.50998,0.34473,-1.26782,0.42905,0.30605,-0.86609,-0.40609,-0.15145,-0.68641,0.57436,-0.14005,-0.97451,-0.50761,0.31022,-1.27309,0.42941,0.27410,-0.86612,0.330,-0.403,-0.037,0.037,-0.476,-0.110,-0.037,-0.476,-0.110,-0.037,-0.476,-0.110,-0.9998
21.7050,-0.41183,-0.11131,-0.68211,0.57666,-0.10184,-0.97457,-0.50998,0.34382,-1.26782,0.42897,0.30605,-0.86612,-0.40609,-0.15336,-0.68641,0.57436,-0.14195,-0.97451,-0.50761,0.30831,-1.27309,0.42941,0.27219,-0.86612,0.330,-0.549,-0.037,0.037,-0.549,-0.110,-0.037,-0.403,-0.110,-0.037,-0.476,-0.110,-0.9997
21.7100,-0.41238,-0.11292,-0.68211,0.57656,-0.10422,-0.97457,-0.51028,0.34199,-1.26782,0.42886,0.30356,-0.86607,-0.40609,-0.15520,-0.68641,0.57436,-0.14380,-0.97451,-0.50761,0.30647,-1.27309,0.42941,0.27035,-0.86612,0.330,-0.549,-0.037,0.037,-0.623,-0.110,0.037,-0.403,-0.110,-0.110,-0.476,0.110,-0.9997
21.7150,-0.41263,-0.11584,-0.68211,0.57656,-0.10524,-0.97459,-0.51046,0.34166,-1.26782,0.42879,0.30104,-0.86607,-0.40609,-0.15699,-0.68641,0.57436,-0.14558,-0.97451,-0.50761,0.30468,-1.27309,0.42941,0.26856,-0.86612,0.403,-0.549,-0.183,0.037,-0.549,-0.110,-0.037,-0.403,-0.110,-0.037,-0.476,0.037,-0.9997
21.7200,-0.41289,-0.11705,-0.68211,0.57656,-0.10861,-0.97445,-0.51042,0.33946,-1.26782,0.42868,0.30038,-0.86607,-0.40609,-0.15871,-0.68641,0.57436,-0.14731,-0.97451,-0.50761,0.30296,-1.27309,0.42941,0.26684,-0.86612,0.330,-0.549,-0.183,0.037,-0.476,-0.110,-0.037,-0.403,-0.110,-0.037,-0.476,-0.110,-0.9997
21.7250,-0.41325,-0.12023,-0.68211,0.57656,-0.11248,-0.97457,-0.51042,0.33925,-1.26773,0.42663,0.29815,-0.86607,-0.40609,-0.16037,-0.68641,0.57436,-0.14896,-0.97451,-0.50761,0.30130,-1.27309,0.42941,0.26518,-0.86612,0.330,-0.549,-0.110,0.037,-0.623,-0.110,-0.037,-0.842,-0.110,0.256,-0.769,-0.110,-0.9997
21.7300,-0.41314,-0.12231,-0.68209,0.57656,-0.11464,-0.97459,-0.51039,0.33998,-1.26782,0.42576,0.29746,-0.86607,-0.40609,-0.16196,-0.68641,0.57436,-0.15056,-0.97451,-0.50761,0.29971,-1.27309,0.42941,0.26359,-0.86612,0.256,-0.549,0.037,0.037,-0.476,-0.110,-0.037,-1.062,-0.037,0.183,-0.842,-0.110,-0.9997
21.7350,-0.41314,-0.12407,-0.68211,0.57645,-0.11709,-0.97457,-0.51039,0.33998,-1.26782,0.42535,0.29633,-0.86607,-0.40609,-0.16349,-0.68641,0.57436,-0.15208,-0.97451,-0.50761,0.29818,-1.27309,0.42941,0.26206,-0.86612,0.330,-0.403,-0.037,0.037,-0.476,-0.110,-0.037,-0.989,-0.110,0.183,-0.696,-0.110,-0.9997
21.7400,-0.41325,-0.12674,-0.68211,0.57656,-0.11895,-0.97457,-0.51057,0.33961,-1.26782,0.42451,0.29541,-0.86601,-0.40609,-0.16495,-0.68641,0.57436,-0.15354,-0.97451,-0.50761,0.29672,-1.27309,0.42941,0.26060,-0.86612,0.330,-0.403,-0.037,0.037,-0.403,-0.110,0.037,-0.989,-0.037,0.183,-0.769,-0.110,-0.9997
21.7450,-0.41340,-0.12926,-0.68217,0.57656,-0.12155,-0.97459,-0.51057,0.33925,-1.26782,0.42389,0.29421,-0.86607,-0.40609,-0.16634,-0.68641,0.57436,-0.15493,-0.97451,-0.50761,0.29533,-1.27309,0.42941,0.25921,-0.86612,0.330,-0.330,-0.110,0.037,-0.476,-0.183,-0.037,-1.136,-0.110,0.183,-0.769,0.037,-0.9997
21.7500,-0.41351,-0.13054,-0.68211,0.57663,-0.12345,-0.97457,-0.51064,0.33932,-1.26782,0.42353,0.29315,-0.86607,-0.40609,-0.16765,-0.68641,0.57436,-0.15625,-0.97451,-0.50761,0.29401,-1.27309,0.42941,0.25789,-0.86612,0.403,-0.403,0.110,0.037,-0.403,-0.037,-0.037,-1.136,-0.037,0.183,-0.842,-0.256,-0.9997
21.7550,-0.41344,-0.13281,-0.68211,0.57656,-0.12597,-0.97451,-0.51064,0.33932,-1.26773,0.42265,0.29249,-0.86612,-0.40609,-0.16890,-0.68641,0.57436,-0.15750,-0.97451,-0.50761,0.29277,-1.27309,0.42941,0.25665,-0.86612,0.330,-0.330,0.110,0.037,-0.403,-0.110,-0.037,-1.209,-0.037,0.256,-0.842,-0.110,-0.9997
21.7600,-0.41351,-0.13504,-0.68217,0.57645,-0.12816,-0.97459,-0.51057,0.33932,-1.26782,0.42206,0.29179,-0.86607,-0.40609,-0.17008,-0.68641,0.57436,-0.15867,-0.97451,-0.50761,0.29159,-1.27309,0.42941,0.25547,-0.86612,0.330,-0.403,0.037,0.037,-0.403,-0.037,-0.037,-1.209,-0.110,0.256,-0.842,-0.110,-0.9997
21.7650,-0.41344,-0.13756,-0.68211,0.57645,-0.13028,-0.97459,-0.51057,0.33910,-1.26773,0.42170,0.29084,-0.86612,-0.40609,-0.17118,-0.68641,0.57436,-0.15978,-0.97451,-0.50761,0.29049,-1.27309,0.42941,0.25437,-0.86612,0.330,-0.183,-0.037,0.037,-0.403,-0.110,-0.037,-1.136,-0.037,0.256,-0.842,-0.110,-0.9997
21.7700,-0.41340,-0.13960,-0.68211,0.57645,-0.13197,-0.97451,-0.51064,0.33910,-1.26773,0.42152,0.29007,-0.86607,-0.40609,-0.17221,-0.68641,0.57436,-0.16080,-0.97451,-0.50761,0.28946,-1.27309,0.42941,0.25334,-0.86612,0.330,-0.256,-0.037,0.037,-0.330,-0.110,-0.037,-1.282,-0.110,0.256,-0.916,-0.110,-0.9997
21.7750,-0.41340,-0.14176,-0.68209,0.57641,-0.13434,-0.97457,-0.51057,0.33899,-1.26773,0.42078,0.28975,-0.86601,-0.40609,-0.17316,-0.68641,0.57436,-0.16176,-0.97451,-0.50761,0.28851,-1.27309,0.42941,0.25239,-0.86612,0.256,-0.256,-0.037,0.037,-0.330,-0.110,-0.037,-1.355,-0.110,0.256,-0.916,-0.110,-0.9997
