t,phase,age_ms,grav_z,base_z,q_FL_abad,q_FL_thigh,q_FL_calf,q_FR_abad,q_FR_thigh,q_FR_calf,q_RL_abad,q_RL_thigh,q_RL_calf,q_RR_abad,q_RR_thigh,q_RR_calf,dq_FL_abad,dq_FL_thigh,dq_FL_calf,dq_FR_abad,dq_FR_thigh,dq_FR_calf,dq_RL_abad,dq_RL_thigh,dq_RL_calf,dq_RR_abad,dq_RR_thigh,dq_RR_calf,qdes_FL_abad,qdes_FL_thigh,qdes_FL_calf,qdes_FR_abad,qdes_FR_thigh,qdes_FR_calf,qdes_RL_abad,qdes_RL_thigh,qdes_RL_calf,qdes_RR_abad,qdes_RR_thigh,qdes_RR_calf,tau_FL_abad,tau_FL_thigh,tau_FL_calf,tau_FR_abad,tau_FR_thigh,tau_FR_calf,tau_RL_abad,tau_RL_thigh,tau_RL_calf,tau_RR_abad,tau_RR_thigh,tau_RR_calf,kp,kd
4.1200,sine,0.5,-0.9998,nan,-0.41497,-0.17075,-0.68647,0.57842,-0.16351,-0.97459,-0.50691,0.34085,-1.27318,0.41398,0.27575,-0.86595,0.0195,0.0977,0.0195,0.0195,-0.0195,-0.0195,0.0977,0.0195,0.0977,-0.0586,-0.0195,-0.0586,-0.40737,-0.17875,-0.68670,0.57604,-0.17316,-0.97448,-0.50384,0.29546,-1.27329,0.42791,0.25104,-0.86607,0.330,-0.256,0.110,0.037,-0.403,-0.110,-0.037,-1.355,0.037,0.330,-0.989,-0.037,30.00,1.200
4.1250,sine,0.4,-0.9998,nan,-0.41490,-0.17057,-0.68653,0.57842,-0.16341,-0.97451,-0.50688,0.34093,-1.27318,0.41398,0.27575,-0.86595,0.0195,0.0195,0.0195,-0.0195,0.0586,0.0586,0.0977,0.0195,0.0195,-0.0586,-0.0195,-0.0586,-0.40737,-0.17771,-0.68670,0.57604,-0.17211,-0.97448,-0.50384,0.29650,-1.27329,0.42791,0.25208,-0.86607,0.330,-0.256,0.110,0.037,-0.476,-0.110,0.037,-1.282,0.037,0.330,-0.916,-0.037,30.00,1.200
4.1300,sine,0.4,-0.9998,nan,-0.41490,-0.17057,-0.68647,0.57842,-0.16319,-0.97459,-0.50688,0.34085,-1.27318,0.41391,0.27575,-0.86595,0.0195,0.0195,0.0195,0.0195,0.0195,-0.0195,-0.0195,0.0977,0.0195,-0.0195,-0.0195,-0.0586,-0.40737,-0.17659,-0.68670,0.57604,-0.17099,-0.97448,-0.50384,0.29762,-1.27329,0.42791,0.25320,-0.86607,0.330,-0.183,0.110,-0.037,-0.476,-0.037,0.037,-1.355,0.037,0.330,-0.916,-0.037,30.00,1.200
4.1350,sine,0.4,-0.9998,nan,-0.41490,-0.17028,-0.68647,0.57857,-0.16308,-0.97459,-0.50688,0.34085,-1.27318,0.41398,0.27582,-0.86595,-0.0586,0.0977,0.0195,0.0195,-0.0195,-0.0195,-0.0195,0.0977,0.0586,-0.0195,-0.0195,-0.0586,-0.40737,-0.17540,-0.68670,0.57604,-0.16980,-0.97448,-0.50384,0.29881,-1.27329,0.42791,0.25439,-0.86607,0.330,-0.256,0.183,-0.037,-0.403,-0.110,-0.037,-1.209,0.110,0.330,-0.842,-0.037,30.00,1.200
4.1400,sine,0.4,-0.9998,nan,-0.41490,-0.17017,-0.68647,0.57853,-0.16278,-0.97459,-0.50680,0.34100,-1.27309,0.41398,0.27582,-0.86595,0.0195,0.0977,0.0195,0.0586,-0.0195,-0.0977,-0.0195,0.0977,0.0195,-0.0195,-0.0195,-0.0586,-0.40737,-0.17413,-0.68670,0.57604,-0.16854,-0.97448,-0.50384,0.30008,-1.27329,0.42791,0.25566,-0.86607,0.330,-0.183,0.183,0.037,-0.476,-0.037,-0.037,-1.209,0.037,0.330,-0.842,-0.037,30.00,1.200
4.1450,sine,0.4,-0.9998,nan,-0.41486,-0.17002,-0.68647,0.57857,-0.16271,-0.97459,-0.50688,0.34100,-1.27309,0.41398,0.27582,-0.86595,0.0195,-0.0195,0.0195,0.1368,-0.0195,-0.0195,-0.0195,0.0195,0.0195,-0.0195,-0.0195,-0.0586,-0.40737,-0.17280,-0.68670,0.57604,-0.16720,-0.97448,-0.50384,0.30141,-1.27329,0.42791,0.25699,-0.86607,0.256,-0.183,0.110,-0.037,-0.403,-0.110,-0.037,-1.209,0.037,0.330,-0.842,-0.037,30.00,1.200
4.1500,sine,0.3,-0.9998,nan,-0.41486,-0.17002,-0.68647,0.57864,-0.16234,-0.97459,-0.50691,0.34100,-1.27318,0.41398,0.27593,-0.86595,-0.0195,-0.0195,0.0195,0.0977,0.0586,-0.0195,-0.0195,0.0195,0.0195,-0.0195,-0.0195,-0.0586,-0.40737,-0.17139,-0.68670,0.57604,-0.16580,-0.97448,-0.50384,0.30282,-1.27329,0.42791,0.25840,-0.86607,0.330,-0.183,0.037,0.037,-0.403,-0.110,-0.037,-1.209,0.110,0.330,-0.769,-0.037,30.00,1.200
4.1550,sine,0.3,-0.9998,nan,-0.41490,-0.16911,-0.68647,0.57857,-0.16227,-0.97459,-0.50677,0.34107,-1.27318,0.41391,0.27600,-0.86595,0.0195,0.1758,0.0195,0.0195,0.0586,-0.0195,-0.0195,-0.0586,0.0195,0.0586,-0.0195,-0.0586,-0.40737,-0.16992,-0.68670,0.57604,-0.16433,-0.97448,-0.50384,0.30429,-1.27329,0.42791,0.25987,-0.86607,0.330,-0.183,0.037,0.037,-0.330,-0.110,-0.037,-1.209,0.110,0.330,-0.769,-0.037,30.00,1.200
4.1600,sine,0.3,-0.9998,nan,-0.41497,-0.16892,-0.68647,0.57864,-0.16183,-0.97459,-0.50688,0.34115,-1.27318,0.41391,0.27600,-0.86595,0.0195,0.1758,0.0586,-0.0586,0.0977,-0.0195,0.0977,0.0195,-0.0195,-0.0195,-0.0195,-0.0586,-0.40737,-0.16838,-0.68670,0.57604,-0.16279,-0.97448,-0.50384,0.30583,-1.27329,0.42791,0.26141,-0.86607,0.403,-0.110,-0.037,0.037,-0.330,-0.110,0.037,-1.062,0.110,0.330,-0.769,-0.037,30.00,1.200
4.1650,sine,0.3,-0.9998,nan,-0.41490,-0.16801,-0.68647,0.57857,-0.16140,-0.97459,-0.50688,0.34122,-1.27318,0.41398,0.27618,-0.86595,0.0195,0.0977,-0.0195,-0.0195,-0.0195,-0.0195,-0.1368,0.0195,0.0195,-0.0195,-0.0195,-0.0586,-0.40737,-0.16677,-0.68670,0.57604,-0.16118,-0.97448,-0.50384,0.30744,-1.27329,0.42791,0.26302,-0.86607,0.330,-0.110,0.110,0.037,-0.330,-0.110,0.110,-1.062,0.110,0.330,-0.696,-0.037,30.00,1.200
4.1700,sine,0.3,-0.9998,nan,-0.41490,-0.16772,-0.68647,0.57857,-0.16085,-0.97459,-0.50688,0.34122,-1.27318,0.41391,0.27618,-0.86595,0.0586,0.1368,-0.0195,0.0195,-0.0195,-0.0977,-0.0195,0.0195,0.0586,-0.0977,-0.0195,-0.0586,-0.40737,-0.16510,-0.68670,0.57604,-0.15951,-0.97448,-0.50384,0.30911,-1.27329,0.42791,0.26469,-0.86607,0.330,-0.110,0.110,0.037,-0.330,-0.110,0.037,-1.136,0.110,0.330,-0.623,-0.037,30.00,1.200
4.1750,sine,0.2,-0.9998,nan,-0.41490,-0.16772,-0.68647,0.57864,-0.16063,-0.97459,-0.50688,0.34137,-1.27327,0.41402,0.27637,-0.86595,-0.0586,0.1368,0.0195,0.0195,0.0977,-0.0195,-0.0195,0.0195,0.0586,-0.0586,-0.0586,-0.0586,-0.40737,-0.16336,-0.68670,0.57604,-0.15777,-0.97448,-0.50384,0.31085,-1.27329,0.42791,0.26643,-0.86607,0.330,-0.110,0.110,0.037,-0.256,-0.110,-0.037,-0.989,0.110,0.330,-0.549,-0.037,30.00,1.200
4.1800,sine,0.2,-0.9998,nan,-0.41490,-0.16637,-0.68647,0.57864,-0.15986,-0.97459,-0.50688,0.34151,-1.27327,0.41402,0.27644,-0.86595,0.0195,0.1368,0.0195,0.0977,-0.0195,-0.0195,-0.0195,0.0195,0.0586,-0.0586,-0.0195,-0.0586,-0.40737,-0.16156,-0.68670,0.57604,-0.15597,-0.97448,-0.50384,0.31265,-1.27329,0.42791,0.26823,-0.86607,0.330,-0.037,0.037,-0.037,-0.256,-0.110,-0.037,-0.842,0.110,0.330,-0.476,-0.037,30.00,1.200
4.1850,sine,0.2,-0.9998,nan,-0.41490,-0.16534,-0.68653,0.57864,-0.15920,-0.97459,-0.50688,0.34151,-1.27318,0.41402,0.27644,-0.86598,-0.0195,0.1368,0.0586,-0.0195,0.1758,-0.0586,0.0586,0.0195,-0.0195,-0.0195,-0.0195,-0.0195,-0.40737,-0.15970,-0.68670,0.57604,-0.15411,-0.97448,-0.50384,0.31451,-1.27329,0.42791,0.27009,-0.86607,0.256,-0.037,0.037,-0.037,-0.256,-0.110,0.037,-0.842,0.110,0.330,-0.476,0.037,30.00,1.200
4.1900,sine,0.2,-0.9998,nan,-0.41490,-0.16483,-0.68653,0.57857,-0.15887,-0.97451,-0.50677,0.34162,-1.27318,0.41398,0.27673,-0.86598,0.0977,0.2149,0.0586,0.0195,0.0977,-0.0977,-0.0195,0.0195,0.0195,0.0195,0.0977,-0.1368,-0.40737,-0.15778,-0.68670,0.57604,-0.15219,-0.97448,-0.50384,0.31642,-1.27329,0.42791,0.27201,-0.86607,0.330,-0.037,0.110,0.037,-0.256,-0.110,-0.037,-0.842,0.110,0.330,-0.476,-0.110,30.00,1.200
4.1950,sine,0.1,-0.9998,nan,-0.41497,-0.16355,-0.68647,0.57853,-0.15767,-0.97459,-0.50677,0.34184,-1.27318,0.41398,0.27680,-0.86598,0.0195,0.2930,-0.0586,-0.0195,0.0977,-0.0195,0.0586,0.1758,0.0195,-0.0195,0.0586,0.0586,-0.40737,-0.15581,-0.68670,0.57604,-0.15021,-0.97448,-0.50384,0.31840,-1.27329,0.42791,0.27398,-0.86607,0.330,-0.037,0.037,0.037,-0.256,-0.110,-0.037,-0.842,0.110,0.330,-0.403,0.037,30.00,1.200
4.2000,sine,0.1,-0.9998,nan,-0.41490,-0.16264,-0.68653,0.57853,-0.15620,-0.97459,-0.50677,0.34213,-1.27327,0.41402,0.27724,-0.86607,0.0195,0.0977,-0.0195,0.0195,0.2540,-0.0195,-0.0195,0.0195,0.0195,-0.0977,-0.0195,-0.0195,-0.40737,-0.15377,-0.68670,0.57604,-0.14818,-0.97448,-0.50384,0.32044,-1.27329,0.42791,0.27602,-0.86607,0.256,-0.037,0.037,0.037,-0.256,-0.110,-0.037,-0.769,0.110,0.256,-0.403,-0.037,30.00,1.200
4.2050,sine,0.1,-0.9998,nan,-0.41497,-0.16161,-0.68647,0.57853,-0.15558,-0.97459,-0.50669,0.34221,-1.27318,0.41398,0.27713,-0.86598,0.0195,0.2540,-0.0586,-0.0195,0.1758,0.0586,0.0586,0.0977,0.0586,-0.0195,-0.0195,-0.0977,-0.40737,-0.15168,-0.68670,0.57604,-0.14609,-0.97448,-0.50384,0.32252,-1.27329,0.42791,0.27811,-0.86607,0.330,-0.110,0.110,0.037,-0.256,-0.110,-0.037,-0.769,0.110,0.330,-0.330,-0.110,30.00,1.200
4.2100,sine,0.1,-0.9998,nan,-0.41490,-0.16004,-0.68653,0.57857,-0.15474,-0.97459,-0.50669,0.34232,-1.27318,0.41406,0.27735,-0.86598,-0.0195,0.2930,0.0586,0.0586,0.1758,-0.0195,-0.1758,0.0586,0.1368,0.0586,0.0586,0.0195,-0.40737,-0.14954,-0.68670,0.57604,-0.14395,-0.97448,-0.50384,0.32466,-1.27329,0.42791,0.28025,-0.86607,0.256,-0.110,0.037,0.037,-0.183,-0.110,-0.037,-0.696,0.110,0.330,-0.330,-0.183,30.00,1.200
4.2150,sine,0.1,-0.9998,nan,-0.41497,-0.15825,-0.68653,0.57853,-0.15277,-0.97459,-0.50669,0.34261,-1.27318,0.41406,0.27768,-0.86598,0.0977,0.2540,-0.0586,0.0195,0.1758,-0.0195,-0.0977,0.1758,-0.0195,0.0195,0.0586,-0.0586,-0.40737,-0.14735,-0.68670,0.57604,-0.14176,-0.97448,-0.50384,0.32686,-1.27329,0.42791,0.28244,-0.86607,0.330,-0.037,0.110,0.037,-0.183,-0.110,-0.037,-0.623,0.037,0.256,-0.256,0.037,30.00,1.200
4.2200,sine,0.1,-0.9998,nan,-0.41490,-0.15686,-0.68647,0.57857,-0.15134,-0.97457,-0.50669,0.34276,-1.27327,0.41409,0.27787,-0.86595,-0.0195,0.2930,-0.0195,0.0195,0.2930,-0.0195,-0.0195,0.0195,-0.0586,-0.0195,-0.0977,-0.0195,-0.40737,-0.14511,-0.68670,0.57604,-0.13952,-0.97448,-0.50384,0.32910,-1.27329,0.42791,0.28468,-0.86607,0.256,-0.037,0.110,0.037,-0.183,-0.110,-0.037,-0.549,0.110,0.330,-0.183,-0.183,30.00,1.200
4.2250,sine,0.1,-0.9998,nan,-0.41490,-0.15518,-0.68647,0.57857,-0.15003,-0.97451,-0.50677,0.34290,-1.27318,0.41417,0.27838,-0.86598,0.0195,0.2930,0.0586,-0.0195,0.2540,-0.0977,0.0586,0.0195,0.0195,0.0586,-0.0195,-0.0195,-0.40737,-0.14282,-0.68670,0.57604,-0.13723,-0.97448,-0.50384,0.33139,-1.27329,0.42791,0.28697,-0.86607,0.330,-0.037,0.183,0.037,-0.183,-0.110,-0.037,-0.476,0.110,0.256,-0.110,-0.110,30.00,1.200
4.2300,sine,0.1,-0.9998,nan,-0.41490,-0.15397,-0.68653,0.57853,-0.14889,-0.97459,-0.50669,0.34290,-1.27318,0.41417,0.27863,-0.86598,0.1368,0.3321,-0.0195,-0.0195,0.2930,-0.0195,-0.0195,0.0977,0.1368,0.0586,0.0586,-0.0195,-0.40737,-0.14048,-0.68670,0.57604,-0.13489,-0.97448,-0.50384,0.33373,-1.27329,0.42791,0.28931,-0.86607,0.330,-0.110,0.183,0.037,-0.183,-0.110,-0.037,-0.403,0.110,0.256,-0.037,-0.110,30.00,1.200
4.2350,sine,1.0,-0.9998,nan,-0.41490,-0.15251,-0.68647,0.57864,-0.14801,-0.97459,-0.50677,0.34323,-1.27318,0.41428,0.27882,-0.86607,0.0977,0.3712,0.0195,0.0195,0.2540,-0.0195,-0.0195,0.0195,0.1368,0.1368,0.1758,0.0195,-0.40737,-0.13810,-0.68670,0.57604,-0.13251,-0.97448,-0.50384,0.33611,-1.27329,0.42791,0.29169,-0.86607,0.330,-0.110,0.110,0.037,-0.183,-0.110,-0.037,-0.330,0.110,0.256,-0.037,-0.037,30.00,1.200
4.2400,sine,1.0,-0.9998,nan,-0.41490,-0.15094,-0.68653,0.57857,-0.14619,-0.97457,-0.50669,0.34345,-1.27318,0.41442,0.27944,-0.86607,0.0195,0.4103,0.0195,0.1368,0.2930,0.0195,0.1368,0.0195,0.0586,0.0586,0.1758,-0.0977,-0.40737,-0.13568,-0.68670,0.57604,-0.13009,-0.97448,-0.50384,0.33853,-1.27329,0.42791,0.29411,-0.86607,0.330,-0.037,0.110,0.037,-0.110,-0.110,-0.037,-0.330,0.110,0.256,-0.037,-0.037,30.00,1.200
4.2450,sine,1.0,-0.9998,nan,-0.41490,-0.14809,-0.68647,0.57857,-0.14436,-0.97459,-0.50669,0.34374,-1.27315,0.41468,0.28013,-0.86598,-0.0586,0.4103,0.0977,0.1368,0.2540,0.0586,-0.0977,0.0977,0.0195,-0.0195,0.0977,-0.0195,-0.40737,-0.13322,-0.68670,0.57604,-0.12763,-0.97448,-0.50384,0.34099,-1.27329,0.42791,0.29657,-0.86607,0.330,-0.037,0.110,0.037,-0.183,-0.110,-0.037,-0.256,0.110,0.256,-0.037,-0.110,30.00,1.200
4.2500,sine,0.9,-0.9998,nan,-0.41497,-0.14673,-0.68653,0.57853,-0.14260,-0.97459,-0.50662,0.34396,-1.27327,0.41493,0.28039,-0.86607,-0.0586,0.2930,-0.0195,0.1368,0.3712,-0.0195,-0.0195,0.0195,0.0195,0.0586,0.0977,-0.1368,-0.40737,-0.13072,-0.68670,0.57604,-0.12512,-0.97448,-0.50384,0.34349,-1.27329,0.42791,0.29907,-0.86607,0.330,-0.110,0.110,0.037,-0.183,-0.110,-0.037,-0.110,0.110,0.256,0.110,-0.037,30.00,1.200
4.2550,sine,0.9,-0.9998,nan,-0.41497,-0.14458,-0.68647,0.57864,-0.14122,-0.97459,-0.50669,0.34414,-1.27318,0.41519,0.28134,-0.86598,0.0195,0.4884,-0.0195,0.0977,0.2930,-0.0586,-0.0977,0.1368,-0.0195,-0.0195,0.0586,0.0977,-0.40737,-0.12818,-0.68670,0.57604,-0.12259,-0.97448,-0.50384,0.34603,-1.27329,0.42791,0.30161,-0.86607,0.256,-0.183,0.110,0.037,-0.110,-0.183,-0.037,-0.183,0.110,0.183,0.110,-0.037,30.00,1.200
4.2600,sine,0.9,-0.9998,nan,-0.41486,-0.14242,-0.68647,0.57853,-0.13910,-0.97459,-0.50669,0.34444,-1.27318,0.41559,0.28222,-0.86598,-0.0586,0.4103,0.0195,0.0977,0.2930,-0.0195,-0.0195,0.1758,0.0195,0.0977,0.1758,-0.0195,-0.40737,-0.12561,-0.68670,0.57604,-0.12002,-0.97448,-0.50384,0.34860,-1.27329,0.42791,0.30418,-0.86607,0.256,-0.183,0.110,0.037,-0.183,-0.110,-0.037,-0.110,0.110,0.183,0.110,-0.256,30.00,1.200
4.2650,sine,0.9,-0.9998,nan,-0.41497,-0.14107,-0.68656,0.57864,-0.13807,-0.97459,-0.50662,0.34466,-1.27318,0.41600,0.28222,-0.86598,-0.0586,0.3712,0.0195,0.0195,0.4103,-0.0195,0.0195,0.0195,0.0195,0.0586,0.1758,-0.0977,-0.40737,-0.12300,-0.68670,0.57604,-0.11741,-0.97448,-0.50384,0.35120,-1.27329,0.42791,0.30679,-0.86607,0.330,-0.183,0.110,0.037,-0.110,-0.110,-0.037,-0.037,0.110,0.183,0.110,-0.256,30.00,1.200
4.2700,sine,0.9,-0.9998,nan,-0.41490,-0.14001,-0.68647,0.57871,-0.13522,-0.97459,-0.50662,0.34495,-1.27318,0.41651,0.28386,-0.86607,-0.0586,0.6056,-0.0195,-0.0195,0.3321,-0.0195,0.0586,0.0977,0.0195,0.2149,0.2540,-0.0195,-0.40737,-0.12037,-0.68670,0.57604,-0.11478,-0.97448,-0.50384,0.35384,-1.27329,0.42791,0.30942,-0.86607,0.330,-0.183,0.110,0.037,-0.183,-0.110,-0.037,0.037,0.110,0.110,0.183,-0.256,30.00,1.200
4.2750,sine,0.8,-0.9998,nan,-0.41497,-0.13551,-0.68647,0.57864,-0.13357,-0.97451,-0.50659,0.34535,-1.27318,0.41709,0.28543,-0.86607,0.0586,0.5275,0.0977,0.0195,0.3712,0.0586,-0.0586,0.2540,-0.0977,0.0586,0.2540,-0.0195,-0.40737,-0.11771,-0.68670,0.57604,-0.11212,-0.97448,-0.50384,0.35650,-1.27329,0.42791,0.31208,-0.86607,0.330,-0.183,0.110,0.037,-0.183,-0.110,-0.037,0.110,0.110,0.110,0.110,-0.256,30.00,1.200
4.2800,sine,0.8,-0.9998,nan,-0.41490,-0.13339,-0.68647,0.57864,-0.13112,-0.97459,-0.50647,0.34564,-1.27318,0.41768,0.28759,-0.86598,0.0195,0.3712,0.0195,0.0195,0.3712,-0.0195,-0.0195,0.0195,0.0195,0.2540,0.2930,0.0195,-0.40737,-0.11502,-0.68670,0.57604,-0.10943,-0.97448,-0.50384,0.35919,-1.27329,0.42791,0.31477,-0.86607,0.330,-0.110,0.110,0.037,-0.110,-0.037,-0.037,0.183,0.037,0.037,0.110,-0.037,30.00,1.200
4.2850,sine,0.8,-0.9998,nan,-0.41490,-0.13083,-0.68647,0.57864,-0.12875,-0.97459,-0.50647,0.34583,-1.27318,0.41779,0.28956,-0.86607,0.0977,0.5275,0.0195,0.1368,0.4884,-0.0195,-0.0195,0.1758,0.0195,0.0586,0.4884,-0.0195,-0.40737,-0.11231,-0.68670,0.57604,-0.10672,-0.97448,-0.50384,0.36190,-1.27329,0.42791,0.31748,-0.86607,0.330,-0.183,0.110,0.037,-0.183,-0.110,0.037,0.256,0.110,0.110,0.037,-0.110,30.00,1.200
4.2900,sine,0.8,-0.9998,nan,-0.41490,-0.12838,-0.68647,0.57864,-0.12593,-0.97459,-0.50647,0.34674,-1.27318,0.41896,0.29040,-0.86598,0.0195,0.5275,0.0586,-0.0977,0.5275,-0.0195,-0.1368,0.0977,0.0195,0.0586,0.4103,-0.0195,-0.40737,-0.10958,-0.68670,0.57604,-0.10399,-0.97448,-0.50384,0.36463,-1.27329,0.42791,0.32021,-0.86607,0.330,-0.110,0.110,0.037,-0.183,-0.037,-0.037,0.256,0.110,0.037,0.037,-0.256,30.00,1.200
4.2950,sine,0.7,-0.9998,nan,-0.41490,-0.12634,-0.68647,0.57875,-0.12458,-0.97457,-0.50647,0.34740,-1.27318,0.41936,0.29340,-0.86607,0.0586,0.4884,0.0195,0.0195,0.3321,0.0586,-0.0586,0.1758,0.0195,0.1368,0.2930,-0.0195,-0.40737,-0.10683,-0.68670,0.57604,-0.10123,-0.97448,-0.50384,0.36738,-1.27329,0.42791,0.32296,-0.86607,0.330,-0.110,0.110,0.037,-0.256,-0.110,-0.037,0.256,0.110,-0.037,0.037,-0.110,30.00,1.200
4.3000,sine,0.7,-0.9998,nan,-0.41486,-0.12279,-0.68647,0.57875,-0.12147,-0.97459,-0.50659,0.34886,-1.27327,0.42013,0.29607,-0.86607,-0.0586,0.7228,0.0195,0.1368,0.5275,-0.0195,-0.0195,0.2540,0.0977,0.1758,0.3712,-0.0195,-0.40737,-0.10406,-0.68670,0.57604,-0.09846,-0.97448,-0.50384,0.37015,-1.27329,0.42791,0.32573,-0.86607,0.330,-0.183,0.037,0.037,-0.183,-0.110,-0.037,0.256,0.110,-0.037,0.037,-0.037,30.00,1.200
4.3050,sine,0.7,-0.9998,nan,-0.41486,-0.12071,-0.68647,0.57875,-0.11902,-0.97448,-0.50659,0.34985,-1.27318,0.42075,0.29658,-0.86598,-0.0195,0.3712,0.0195,0.1368,0.5275,-0.0195,-0.0195,0.2930,-0.0977,0.0977,0.4103,-0.0195,-0.40737,-0.10127,-0.68670,0.57604,-0.09568,-0.97448,-0.50384,0.37294,-1.27329,0.42791,0.32852,-0.86607,0.330,-0.183,0.037,0.037,-0.183,-0.037,-0.037,0.256,0.110,-0.037,0.037,-0.037,30.00,1.200
4.3100,sine,0.7,-0.9998,nan,-0.41490,-0.11822,-0.68647,0.57864,-0.11632,-0.97451,-0.50647,0.35109,-1.27318,0.42111,0.30064,-0.86607,0.0195,0.6447,0.0195,0.0195,0.5665,-0.0977,-0.1368,0.2930,-0.0586,0.0977,0.4103,-0.0977,-0.40737,-0.09847,-0.68670,0.57604,-0.09288,-0.97448,-0.50384,0.37573,-1.27329,0.42791,0.33132,-0.86607,0.330,-0.183,0.110,0.037,-0.256,-0.110,-0.037,0.256,0.110,-0.037,0.037,0.037,30.00,1.200
4.3150,sine,0.7,-0.9998,nan,-0.41490,-0.11584,-0.68647,0.57864,-0.11416,-0.97451,-0.50644,0.35230,-1.27327,0.42170,0.30236,-0.86607,0.0977,0.4103,0.0195,0.0195,0.4493,-0.0586,-0.0586,0.3712,0.0195,0.0977,0.4103,0.0586,-0.40737,-0.09567,-0.68670,0.57604,-0.09007,-0.97448,-0.50384,0.37854,-1.27329,0.42791,0.33412,-0.86607,0.330,-0.110,0.037,0.037,-0.256,-0.110,-0.037,0.256,0.110,0.037,0.110,-0.037,30.00,1.200
4.3200,sine,0.6,-0.9998,nan,-0.41486,-0.11310,-0.68647,0.57864,-0.11084,-0.97448,-0.50651,0.35409,-1.27327,0.42206,0.30477,-0.86607,-0.0195,0.5275,0.0586,0.0586,0.5275,-0.0586,-0.0195,0.3321,-0.0586,0.0195,0.2930,0.0195,-0.40737,-0.09285,-0.68670,0.57604,-0.08726,-0.97448,-0.50384,0.38136,-1.27329,0.42791,0.33694,-0.86607,0.330,-0.183,0.110,-0.037,-0.256,-0.110,0.037,0.330,0.110,0.037,0.183,-0.256,30.00,1.200
4.3250,sine,0.6,-0.9998,nan,-0.41490,-0.11109,-0.68647,0.57864,-0.10817,-0.97459,-0.50644,0.35537,-1.27315,0.42214,0.30623,-0.86607,0.0195,0.5275,-0.0195,0.0195,0.4884,-0.0195,-0.0195,0.2930,0.0195,0.0195,0.2930,-0.0195,-0.40737,-0.09003,-0.68670,0.57604,-0.08444,-0.97448,-0.50384,0.38418,-1.27329,0.42791,0.33976,-0.86607,0.330,-0.183,0.110,0.037,-0.256,-0.110,-0.037,0.403,0.110,0.037,0.183,0.037,30.00,1.200
4.3300,sine,0.6,-0.9998,nan,-0.41497,-0.10853,-0.68647,0.57864,-0.10645,-0.97457,-0.50647,0.35683,-1.27318,0.42247,0.30810,-0.86601,0.0195,0.6056,0.0195,0.1368,0.6838,0.0586,0.0195,0.3321,0.0195,-0.0195,0.2540,0.0977,-0.40737,-0.08720,-0.68670,0.57604,-0.08161,-0.97448,-0.50384,0.38701,-1.27329,0.42791,0.34259,-0.86607,0.330,-0.110,0.037,0.037,-0.256,-0.110,-0.037,0.330,0.110,-0.037,0.256,-0.110,30.00,1.200
4.3350,sine,0.6,-0.9998,nan,-0.41490,-0.10608,-0.68647,0.57864,-0.10276,-0.97448,-0.50644,0.35921,-1.27318,0.42239,0.31004,-0.86607,0.0586,0.4884,0.0195,0.0195,0.4493,-0.0586,0.0977,0.4103,0.0195,-0.0195,0.2930,-0.0195,-0.40737,-0.08438,-0.68670,0.57604,-0.07878,-0.97448,-0.50384,0.38983,-1.27329,0.42791,0.34541,-0.86607,0.330,-0.110,0.110,-0.037,-0.256,-0.110,-0.037,0.256,0.037,-0.037,0.256,-0.110,30.00,1.200
4.3400,sine,0.6,-0.9998,nan,-0.41490,-0.10349,-0.68647,0.57875,-0.10045,-0.97457,-0.50647,0.36074,-1.27327,0.42250,0.31219,-0.86607,0.0195,0.5275,0.0195,-0.1368,0.5275,0.0195,-0.0195,0.2930,-0.0586,-0.0195,0.4103,-0.0586,-0.40737,-0.08155,-0.68670,0.57604,-0.07596,-0.97448,-0.50384,0.39266,-1.27329,0.42791,0.34824,-0.86607,0.256,-0.110,0.110,0.037,-0.256,-0.110,-0.037,0.256,0.183,0.037,0.330,-0.256,30.00,1.200
4.3450,sine,0.5,-0.9998,nan,-0.41490,-0.10085,-0.68647,0.57864,-0.09870,-0.97448,-0.50644,0.36173,-1.27327,0.42247,0.31351,-0.86607,0.0195,0.5665,0.0195,0.0977,0.4884,-0.0195,-0.0195,0.0586,0.0586,0.0195,0.2930,0.0586,-0.40737,-0.07873,-0.68670,0.57604,-0.07313,-0.97448,-0.50384,0.39548,-1.27329,0.42791,0.35106,-0.86607,0.330,-0.037,0.110,0.037,-0.256,-0.037,0.037,0.696,0.110,0.110,0.330,-0.256,30.00,1.200
4.3500,sine,0.5,-0.9998,nan,-0.41479,-0.09811,-0.68647,0.57875,-0.09559,-0.97459,-0.50647,0.36217,-1.27318,0.42247,0.31585,-0.86607,0.1368,0.6447,0.0195,0.0195,0.5275,-0.0195,-0.0586,0.0977,0.0977,-0.0195,0.2540,-0.0195,-0.40737,-0.07591,-0.68670,0.57604,-0.07031,-0.97448,-0.50384,0.39830,-1.27329,0.42791,0.35388,-0.86607,0.256,-0.183,0.110,-0.037,-0.256,-0.110,0.037,0.769,0.110,0.037,0.330,-0.037,30.00,1.200
